,polyphony,repetitions,tone_span,scale_consistency
0,0.682302524901552,455,80,0.6666666666666666
1,0.42417108102805573,318,80,0.6710526315789473
2,0.6697651174412793,557,83,0.6707317073170732
3,0.419236700077101,350,79,0.6794871794871795
4,0.5627248201438849,506,82,0.6666666666666666
5,0.6404301075268817,590,79,0.675
6,0.431954754330152,338,79,0.68
7,0.5720060636685195,432,83,0.6746987951807228
8,0.434975845410628,290,80,0.6753246753246753
9,0.6371874658805546,625,83,0.675
10,0.5410628019323671,589,77,0.676056338028169
11,0.6798939100275426,596,82,0.6746987951807228
12,0.42537169337709985,320,79,0.6933333333333334
13,0.43324303405572756,323,83,0.6708860759493671
14,0.430647574268006,324,80,0.6708860759493671
15,0.5684089162182936,433,80,0.6666666666666666
16,0.5662918410041841,419,82,0.6829268292682927
17,0.4317673378076063,322,75,0.68
18,0.4385190868981393,308,78,0.6753246753246753
19,0.4192775525248802,321,75,0.6901408450704225
20,0.4312406576980568,302,80,0.6710526315789473
21,0.4396100379129807,335,79,0.6666666666666666
22,0.43087771386156987,312,82,0.675
23,0.4393792434529583,332,81,0.6883116883116883
24,0.4370899266692397,302,77,0.6710526315789473
25,0.6804430314839504,473,84,0.6746987951807228
26,0.42887931034482757,250,77,0.6756756756756757
27,0.43480008036970064,266,77,0.6712328767123288
28,0.6739545997610513,465,80,0.6666666666666666
29,0.43675149700598803,289,79,0.6666666666666666
30,0.4325564971751412,374,83,0.6753246753246753
31,0.4168787107718405,324,70,0.6818181818181818
32,0.5624844411252178,460,79,0.6794871794871795
33,0.4351464435146444,302,78,0.6794871794871795
34,0.426942404329339,323,76,0.6710526315789473
35,0.5590744419773285,479,81,0.675
36,0.6758420051471411,480,82,0.6746987951807228
37,0.43761265772080915,295,77,0.68
38,0.6724051646481833,577,83,0.6790123456790124
39,0.4326905417814509,315,85,0.6794871794871795
40,0.41968190854870774,289,72,0.6901408450704225
41,0.6695531323497969,530,81,0.6707317073170732
42,0.4240817872018175,296,79,0.6794871794871795
43,0.4228388899980036,350,75,0.6764705882352942
44,0.6851097645773319,588,80,0.675
45,0.438463077846708,307,75,0.6805555555555556
46,0.42562724014336917,352,77,0.68
47,0.4402687381902162,294,79,0.6753246753246753
48,0.5604679802955665,423,79,0.6794871794871795
49,0.4174694926140013,263,69,0.6911764705882353
50,0.5718642775447961,458,80,0.675
51,0.43643301867844947,267,80,0.6712328767123288
52,0.6811084686175163,584,83,0.6666666666666666
53,0.4301765650080257,351,79,0.6883116883116883
54,0.5755792570798087,437,83,0.6666666666666666
55,0.43536160622823195,287,79,0.6756756756756757
56,0.5739141984327268,430,82,0.6746987951807228
57,0.668081594151633,481,81,0.6707317073170732
58,0.43936495791889824,331,79,0.6883116883116883
