,polyphony,repetitions,tone_span,scale_consistency
0,0.3651219512195122,745,67,0.676923076923077
1,0.4581264481959616,327,72,0.6714285714285714
2,0.35186156266387,572,68,0.6716417910447762
3,0.44554924242424243,553,79,0.6753246753246753
4,0.35322777101096225,482,73,0.6666666666666666
5,0.3350439882697947,397,73,0.6923076923076923
6,0.3808173871958422,660,69,0.6714285714285714
7,0.4001831501831502,714,82,0.6986301369863014
8,0.3459377700950735,772,72,0.6811594202898551
9,0.34953829440521456,845,76,0.6666666666666666
10,0.3163613784538963,516,74,0.6764705882352942
11,0.3661803396316671,698,73,0.6911764705882353
12,0.39547206165703275,651,73,0.6901408450704225
13,0.4012738853503185,585,72,0.6911764705882353
14,0.3566084788029925,578,78,0.6944444444444444
15,0.4126320963381666,602,75,0.6891891891891891
16,0.2523827678231033,543,71,0.6865671641791045
17,0.39771778458113,613,78,0.6714285714285714
18,0.4055741360089186,779,78,0.68
19,0.41950045139933795,424,74,0.6714285714285714
20,0.4957081545064378,536,72,0.676056338028169
21,0.3527112848070347,723,73,0.6811594202898551
22,0.3286101899306602,659,69,0.671875
23,0.3761574074074074,798,72,0.6712328767123288
24,0.3802139037433155,558,65,0.6774193548387096
25,0.3664712153518124,722,73,0.676056338028169
26,0.36629526462395545,559,73,0.6666666666666666
27,0.2756883814640698,568,73,0.6716417910447762
28,0.40585595212652276,730,71,0.7014925373134329
29,0.4381970260223048,635,73,0.6818181818181818
30,0.3291689299293862,666,66,0.676923076923077
31,0.43614001892147586,554,77,0.6901408450704225
32,0.34065934065934067,356,80,0.6811594202898551
33,0.3655051391326147,679,76,0.6875
34,0.39857098477788133,406,71,0.676923076923077
35,0.40203714799281004,910,75,0.6944444444444444
36,0.36328125,705,77,0.6666666666666666
37,0.338185599168183,796,77,0.676923076923077
38,0.3429895712630359,878,73,0.6764705882352942
39,0.3855093966369931,737,81,0.6933333333333334
40,0.3910642570281124,607,72,0.6901408450704225
41,0.4208746073930901,592,69,0.6825396825396826
42,0.3482335976928623,365,74,0.6666666666666666
43,0.3871778755499686,389,71,0.676923076923077
44,0.3192505510653931,372,72,0.6865671641791045
45,0.3428111587982833,743,78,0.6805555555555556
46,0.28505614742297725,727,76,0.676923076923077
47,0.3270723766591535,903,77,0.6805555555555556
48,0.43360433604336046,304,71,0.676923076923077
49,0.3482587064676617,444,75,0.6857142857142857
50,0.36887540830611293,758,72,0.6805555555555556
51,0.34287454323995126,668,78,0.704225352112676
52,0.34826472962066185,325,68,0.6818181818181818
53,0.3046815042210284,431,75,0.703125
54,0.43620111731843575,568,73,0.6901408450704225
55,0.39273396183030584,766,77,0.68
56,0.40638297872340423,422,70,0.6811594202898551
57,0.44266304347826085,428,71,0.6865671641791045
