,polyphony,repetitions,tone_span,scale_consistency
0,0.628200155159038,539,84,0.6666666666666666
1,0.41728739913097457,303,83,0.6708860759493671
2,0.6231263383297645,502,77,0.6712328767123288
3,0.6367044893931919,501,83,0.6666666666666666
4,0.40710675448001227,338,83,0.6875
5,0.4280775589959417,336,79,0.6794871794871795
6,0.42724890829694323,260,79,0.6666666666666666
7,0.6297438078027001,428,83,0.6746987951807228
8,0.6184249048502001,479,84,0.6785714285714286
9,0.4203003437669622,246,78,0.6794871794871795
10,0.6158971361776738,440,77,0.6753246753246753
11,0.6234765875561257,408,84,0.6707317073170732
12,0.6113749434644957,459,85,0.6705882352941176
13,0.4143841371198118,258,83,0.675
14,0.6326508024349751,415,83,0.6666666666666666
15,0.4136002886002886,320,72,0.6857142857142857
16,0.6300753571026881,419,83,0.6666666666666666
17,0.4093893630991464,338,81,0.675
18,0.5042960247451025,361,81,0.6790123456790124
19,0.41397364145152554,294,82,0.6708860759493671
20,0.615850110555103,516,79,0.6666666666666666
21,0.41545391545391547,269,82,0.675
22,0.4204882876938304,324,86,0.6708860759493671
23,0.4171974522292994,261,78,0.6753246753246753
24,0.4261303493119613,317,79,0.6835443037974683
25,0.40584363461229733,298,79,0.6794871794871795
26,0.4106029106029106,306,81,0.675
27,0.40782122905027934,340,83,0.6829268292682927
28,0.4241226683528296,333,82,0.6708860759493671
29,0.6213630535555775,453,86,0.6744186046511628
30,0.598980632008155,429,84,0.6705882352941176
31,0.40392706872370265,355,75,0.6944444444444444
32,0.4260216847372811,294,80,0.675
33,0.41576506955177744,307,80,0.675
34,0.6271610555050046,391,84,0.6705882352941176
35,0.6239933061395252,438,84,0.6785714285714286
36,0.421977264898381,298,79,0.6835443037974683
37,0.4248151191454396,310,83,0.6707317073170732
38,0.422639089305756,270,83,0.6708860759493671
39,0.42037172011661805,255,83,0.6790123456790124
40,0.41584007324889366,317,81,0.675
41,0.6168483851059453,428,84,0.6705882352941176
42,0.4159798149705635,279,77,0.6666666666666666
43,0.41712403951701427,327,79,0.6753246753246753
44,0.4032565390611467,324,76,0.6764705882352942
45,0.4273229891207419,282,76,0.6753246753246753
46,0.41763988147115216,274,81,0.6708860759493671
47,0.43012309920347574,264,80,0.6666666666666666
48,0.6135920436817472,581,77,0.6710526315789473
49,0.41429062177945725,252,79,0.6753246753246753
50,0.6261085874972961,421,83,0.6746987951807228
51,0.4198845182244677,272,81,0.6835443037974683
52,0.4116788321167883,250,80,0.6794871794871795
53,0.40648948312408284,295,80,0.6708860759493671
54,0.4122777591412278,293,81,0.675
55,0.4169844020797227,291,79,0.6666666666666666
56,0.419144538082366,288,82,0.6794871794871795
57,0.4216951517265434,279,79,0.6666666666666666
58,0.39855801475519786,330,75,0.6805555555555556
59,0.5156176053005206,416,83,0.6666666666666666
60,0.4243431992018623,305,82,0.675
61,0.6145450495600846,385,85,0.6823529411764706
62,0.6327196010740315,503,84,0.6785714285714286
63,0.6298451523818918,450,84,0.6705882352941176
64,0.6306131260794473,413,82,0.6746987951807228
65,0.40314685314685317,325,74,0.6756756756756757
66,0.634576040009093,392,83,0.6746987951807228
67,0.40809208231600974,308,80,0.6708860759493671
68,0.6216357187565199,429,85,0.6785714285714286
69,0.4113321076383085,279,79,0.6708860759493671
70,0.634896401308615,448,84,0.6785714285714286
71,0.40645789388284925,300,79,0.6708860759493671
72,0.41730374790229346,267,80,0.675
73,0.417003367003367,280,80,0.6708860759493671
74,0.6251935412519354,414,83,0.6666666666666666
75,0.4165185065459835,335,79,0.6753246753246753
76,0.41009055627425617,284,82,0.6707317073170732
77,0.4193431319179822,305,70,0.6811594202898551
78,0.4222999840941626,298,83,0.675
79,0.6302540415704388,397,85,0.6744186046511628
80,0.626312262675899,452,84,0.6785714285714286
81,0.61704056197598,505,78,0.6842105263157895
82,0.40393454679168966,284,78,0.6753246753246753
83,0.42450234665803527,294,80,0.6835443037974683
84,0.40908244928345433,238,80,0.6794871794871795
85,0.4192090395480226,347,84,0.6790123456790124
86,0.6015381185911726,383,84,0.6785714285714286
87,0.6281574683061671,492,84,0.6705882352941176
88,0.6252184041933605,478,82,0.6746987951807228
89,0.4229957805907173,269,80,0.6753246753246753
90,0.41446303291958986,282,77,0.6666666666666666
91,0.509679690249912,410,83,0.6746987951807228
92,0.6243350311262026,407,84,0.6705882352941176
93,0.6223776223776224,479,80,0.6666666666666666
94,0.6256248087320209,464,86,0.6744186046511628
95,0.40275726243229937,306,85,0.6707317073170732
96,0.42180936995153473,264,84,0.6790123456790124
97,0.4187742435996897,289,79,0.675
98,0.42127049832829166,301,80,0.6835443037974683
99,0.6344664371772806,417,84,0.6746987951807228
100,0.6338760959630022,479,84,0.6705882352941176
101,0.6284941388638413,493,86,0.6823529411764706
102,0.5127835051546392,472,82,0.6746987951807228
103,0.6161606548015609,480,84,0.6746987951807228
104,0.41406536907822256,281,76,0.6857142857142857
105,0.6187244128420599,473,86,0.6705882352941176
106,0.4072155742096803,288,75,0.6805555555555556
107,0.41218106995884773,300,81,0.6794871794871795
108,0.42690147259754063,292,79,0.6753246753246753
109,0.42218108900200524,313,80,0.6666666666666666
110,0.6306169078446306,426,84,0.6705882352941176
111,0.6091928744226963,535,83,0.6753246753246753
112,0.6304990934249451,467,83,0.6666666666666666
113,0.6330201878872677,463,83,0.6746987951807228
