,polyphony,repetitions,tone_span,scale_consistency
0,0.5824012782469756,321,82,0.6746987951807228
1,0.5884483415935952,396,86,0.6666666666666666
2,0.5885345333594209,422,83,0.6746987951807228
3,0.5809806835066865,448,86,0.6705882352941176
4,0.5903673309886674,365,84,0.6705882352941176
5,0.5891229491594085,364,84,0.6705882352941176
6,0.41488849671105404,260,80,0.675
7,0.40422764227642277,271,79,0.6666666666666666
8,0.3945103857566766,268,84,0.6707317073170732
9,0.582404877023334,414,84,0.6785714285714286
10,0.3982808022922636,264,81,0.6790123456790124
11,0.5859011785057844,368,84,0.6705882352941176
12,0.5804760864817646,371,84,0.6746987951807228
13,0.5876376756551462,448,81,0.6707317073170732
14,0.40697849300646716,278,83,0.6707317073170732
15,0.41425454545454543,287,81,0.6707317073170732
16,0.4086731763354394,277,80,0.6666666666666666
17,0.5803694242483789,393,84,0.6785714285714286
18,0.3939854191980559,275,81,0.6707317073170732
19,0.40895731280615816,295,82,0.6746987951807228
20,0.588466726618705,324,85,0.6705882352941176
21,0.5864541081030091,390,84,0.6705882352941176
22,0.586105675146771,383,85,0.6744186046511628
23,0.5805302730510487,373,85,0.6705882352941176
24,0.407359119223526,279,79,0.6794871794871795
25,0.5787613911102846,448,83,0.6666666666666666
26,0.5730282375851996,417,83,0.6666666666666666
27,0.392688679245283,274,81,0.675
28,0.5601876532679391,351,85,0.6823529411764706
29,0.3991980753809142,253,81,0.6707317073170732
30,0.3975759190197123,291,80,0.6708860759493671
31,0.5780295566502464,436,84,0.6705882352941176
32,0.5851053500339839,433,86,0.6744186046511628
33,0.38833865814696483,260,82,0.6707317073170732
34,0.5854373309287646,377,84,0.6785714285714286
35,0.47732997481108314,283,81,0.6707317073170732
36,0.3997772828507795,239,84,0.6746987951807228
37,0.40506912442396314,275,80,0.6666666666666666
38,0.5878215434083601,394,83,0.6666666666666666
39,0.5772013228606863,361,84,0.6785714285714286
40,0.4139937745297063,292,81,0.6708860759493671
41,0.5813687342641337,360,82,0.6746987951807228
42,0.3966059082338152,254,84,0.6746987951807228
43,0.5002809778027536,338,81,0.6790123456790124
44,0.39871433051113203,249,80,0.675
45,0.40602601539686756,315,83,0.6707317073170732
46,0.4060693641618497,287,81,0.6790123456790124
47,0.586533902323376,409,83,0.6666666666666666
