,polyphony,repetitions,tone_span,scale_consistency
0,0.535174746335964,329,86,0.6823529411764706
1,0.5214621059691482,333,85,0.6744186046511628
2,0.3808591017210018,259,83,0.6666666666666666
3,0.5275335960392038,360,84,0.6785714285714286
4,0.5401890146907458,370,85,0.6744186046511628
5,0.5426897039506922,325,86,0.6744186046511628
6,0.5404521674140508,354,85,0.6823529411764706
7,0.5352382778789913,365,85,0.6744186046511628
8,0.5392176529588766,346,84,0.6705882352941176
9,0.5543213794562573,315,86,0.6744186046511628
10,0.5474083438685209,344,86,0.6666666666666666
11,0.532964974714366,402,83,0.6666666666666666
12,0.5300303145130731,348,85,0.6744186046511628
13,0.5282095879986956,334,84,0.6705882352941176
14,0.537082314588427,329,87,0.6781609195402298
15,0.5314279797038418,337,85,0.6744186046511628
16,0.540205223880597,377,86,0.6744186046511628
17,0.541396413582602,340,85,0.6744186046511628
18,0.5396859309902788,313,85,0.6744186046511628
19,0.5408979773282951,330,86,0.6705882352941176
20,0.5373437954083116,392,86,0.6744186046511628
21,0.5345142243692969,319,85,0.6744186046511628
22,0.525728597449909,329,85,0.6744186046511628
23,0.5366499574387591,365,86,0.6666666666666666
24,0.5395717385152344,393,84,0.6705882352941176
25,0.5340269667692961,306,86,0.6705882352941176
26,0.524264705882353,327,85,0.6744186046511628
27,0.5351570626170169,379,84,0.6829268292682927
28,0.53890462700661,353,85,0.6744186046511628
29,0.538860103626943,299,83,0.6666666666666666
30,0.5378337531486146,374,84,0.6785714285714286
31,0.5408274630419685,344,84,0.6705882352941176
32,0.5381087147457793,330,85,0.6744186046511628
33,0.5312786434463794,294,86,0.6666666666666666
34,0.5301768503789651,376,84,0.6705882352941176
35,0.5370926243567753,347,84,0.6785714285714286
36,0.5396034354787403,340,85,0.6744186046511628
37,0.5313405047579645,336,85,0.6705882352941176
38,0.5340348881304513,344,86,0.6666666666666666
39,0.5433607049869817,375,84,0.6705882352941176
40,0.5327409696735561,374,84,0.6705882352941176
41,0.5324464012251149,377,85,0.6744186046511628
42,0.5348131085750183,317,87,0.6704545454545454
43,0.544663631765301,317,87,0.6781609195402298
44,0.538965768390386,345,84,0.6705882352941176
45,0.5349989884685413,333,87,0.6744186046511628
46,0.5408152232673803,281,85,0.6705882352941176
47,0.540703229505064,351,84,0.6705882352941176
48,0.5375285813699174,351,84,0.6705882352941176
49,0.5046834791559445,424,86,0.6705882352941176
50,0.5463527433256254,336,85,0.6785714285714286
51,0.5320640333428057,376,84,0.6785714285714286
52,0.5370879120879121,351,84,0.6705882352941176
53,0.46106700097506614,272,83,0.6666666666666666
54,0.5346346346346347,349,86,0.6744186046511628
55,0.49890130887551354,360,84,0.6705882352941176
56,0.5406325499670547,340,84,0.6705882352941176
57,0.5368490732568403,362,84,0.6785714285714286
58,0.5408342821654073,286,84,0.6705882352941176
59,0.546713563420532,321,85,0.6744186046511628
60,0.5491985752448798,318,84,0.6785714285714286
61,0.5402167712492869,358,84,0.6705882352941176
62,0.5464893724186561,370,84,0.6705882352941176
63,0.4622993119266055,236,85,0.6785714285714286
64,0.5418693169803341,313,85,0.6744186046511628
65,0.5385467434647763,306,83,0.6666666666666666
66,0.5419464674170056,341,85,0.6823529411764706
67,0.5439627228525121,345,83,0.6746987951807228
68,0.52844927689222,319,84,0.6785714285714286
