,polyphony,repetitions,tone_span,scale_consistency
0,0.4187101108498488,295,82,0.6707317073170732
1,0.40519388118107436,289,81,0.675
2,0.6365993911376705,433,84,0.6707317073170732
3,0.4161924890261746,305,79,0.6753246753246753
4,0.42419648271679805,308,80,0.6794871794871795
5,0.4109110947832476,234,79,0.6708860759493671
6,0.41330166270783847,310,80,0.6794871794871795
7,0.41893329281264247,305,81,0.6707317073170732
8,0.4281729428172943,310,80,0.675
9,0.41217150760719223,301,83,0.6708860759493671
10,0.5246642101509569,378,82,0.6707317073170732
11,0.40390775144138374,292,80,0.675
12,0.6224372485150412,460,84,0.6707317073170732
13,0.41160714285714284,310,82,0.6790123456790124
14,0.4225752508361204,276,78,0.6842105263157895
15,0.41878700592094736,331,78,0.6708860759493671
16,0.5233317778814746,395,82,0.6746987951807228
17,0.42311159185145125,290,82,0.675
18,0.6182461509037008,481,84,0.6705882352941176
19,0.6076564715414219,431,85,0.6744186046511628
20,0.41058069112931955,248,80,0.6708860759493671
21,0.41120650700406686,300,81,0.675
22,0.6410332836562345,476,85,0.6744186046511628
23,0.6126567844925884,389,84,0.6666666666666666
24,0.4203218680971915,309,81,0.675
25,0.632185100643287,475,83,0.6666666666666666
26,0.40615214588321974,294,77,0.6891891891891891
27,0.6254108579848124,403,81,0.6707317073170732
28,0.41864627399934917,289,79,0.6794871794871795
29,0.6245850518056534,476,85,0.6705882352941176
30,0.6345062429057888,455,81,0.6707317073170732
31,0.6034888698630136,548,80,0.6794871794871795
32,0.6104058272632674,540,83,0.6835443037974683
33,0.4122026511712366,250,80,0.675
34,0.42503165129318143,275,80,0.675
35,0.4292063492063492,270,82,0.675
36,0.4211618257261411,301,83,0.6875
37,0.6277692700357325,453,86,0.6705882352941176
38,0.6231967025417907,413,83,0.6666666666666666
39,0.40151634812825776,357,74,0.6714285714285714
40,0.41788646911817207,291,77,0.6901408450704225
41,0.6317877042213618,478,87,0.6744186046511628
42,0.4157617126900403,350,80,0.675
43,0.6350526315789473,470,84,0.6785714285714286
44,0.6238630283574104,447,83,0.6746987951807228
45,0.4305386090291093,262,79,0.6708860759493671
46,0.41670973298880276,326,75,0.684931506849315
