,polyphony,repetitions,tone_span,scale_consistency
0,0.49921553245734457,316,86,0.6744186046511628
1,0.5028583307348509,300,84,0.6705882352941176
2,0.49516129032258066,347,87,0.6781609195402298
3,0.48851000741289846,310,85,0.6744186046511628
4,0.5036447978793903,268,86,0.6744186046511628
5,0.5000483792936623,347,84,0.6785714285714286
6,0.49009949758644467,337,87,0.6785714285714286
7,0.49803713527851456,282,84,0.6705882352941176
8,0.5076620825147348,328,85,0.6705882352941176
9,0.49490621727125583,321,84,0.6705882352941176
10,0.5016177957532861,297,85,0.6744186046511628
11,0.4968363671760927,322,84,0.6705882352941176
12,0.5012307003803983,267,86,0.6666666666666666
13,0.5020092425155717,296,85,0.6744186046511628
14,0.49065234685759745,290,85,0.6705882352941176
15,0.487128050819124,298,83,0.6666666666666666
16,0.48916277093072674,283,85,0.6744186046511628
17,0.4934127061578999,313,84,0.6705882352941176
18,0.4973085795891464,289,87,0.6781609195402298
19,0.5051937897911315,311,85,0.6744186046511628
20,0.4939017690363696,304,84,0.6705882352941176
21,0.4978335023508804,351,86,0.6666666666666666
22,0.504447819483619,271,85,0.6744186046511628
23,0.48460508701472554,292,86,0.6705882352941176
24,0.4994973864093285,316,85,0.6744186046511628
25,0.4980828579444496,329,86,0.6744186046511628
26,0.4927579071829737,310,86,0.6666666666666666
27,0.4908327810912304,257,84,0.6705882352941176
28,0.5023869984763839,333,84,0.6705882352941176
29,0.5009614504166285,361,84,0.6705882352941176
30,0.48978790259230165,342,84,0.6705882352941176
31,0.4939135435636921,349,85,0.6744186046511628
32,0.4945188794153471,334,85,0.6744186046511628
33,0.5061369509043928,284,86,0.6744186046511628
34,0.4913179916317992,337,86,0.6744186046511628
35,0.4914859960919326,348,84,0.6705882352941176
36,0.4938901183488887,295,86,0.6744186046511628
37,0.4891232696110745,316,84,0.6785714285714286
38,0.49039231385108084,299,85,0.6705882352941176
39,0.5007027786787761,285,84,0.6705882352941176
40,0.5001385937355631,337,84,0.6705882352941176
41,0.49581666060385593,355,86,0.6666666666666666
42,0.4967802146523565,347,84,0.6705882352941176
43,0.4974776872332169,373,84,0.6785714285714286
44,0.49485771342985524,297,85,0.6744186046511628
45,0.4990712679636328,336,84,0.6705882352941176
46,0.5004286326618088,274,85,0.6705882352941176
47,0.49273995851404867,357,84,0.6705882352941176
48,0.5019625434563194,290,86,0.6823529411764706
49,0.4940416527452946,306,84,0.6785714285714286
50,0.506993006993007,337,85,0.6744186046511628
51,0.502262443438914,331,87,0.6744186046511628
52,0.4964782205746061,359,87,0.6781609195402298
53,0.49806596091205213,320,87,0.6744186046511628
54,0.5025911708253359,328,85,0.6744186046511628
55,0.4993099369085173,297,85,0.6744186046511628
